company_id,year,calculated_roe,calculated_roce,source_roe,source_roce,debt_to_equity,high_leverage_flag,sector,industry,roe_difference_pct_points,roce_difference_pct_points,roe_category,roce_category,edge_case_type
BAJAJFINSV,2013,28.377339143809277,18.905400856057327,11.72,21.14,1.6650858754165598,0,Financials,Diversified Financials,16.657339143809274,2.234599143942674,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
BAJAJFINSV,2014,23.528780068728523,15.583469239043687,11.72,21.14,2.0948238831615122,0,Financials,Diversified Financials,11.808780068728522,5.5565307609563135,MATERIAL_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2015,21.724231220128054,14.734900136359991,11.72,21.14,2.372801875732708,0,Financials,Diversified Financials,10.004231220128053,6.405099863640009,MATERIAL_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2016,20.405912199426428,13.570004631400897,11.72,21.14,2.651812633281859,0,Financials,Diversified Financials,8.685912199426427,7.569995368599104,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2017,21.360906445421335,13.522573836388185,11.72,21.14,2.989412420283574,0,Financials,Diversified Financials,9.640906445421335,7.617426163611816,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2018,20.387638529512277,12.518276126157488,11.72,21.14,3.2072938534394377,0,Financials,Diversified Financials,8.667638529512276,8.621723873842512,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2019,22.636899747262003,12.176300063160964,11.72,21.14,4.201937657961246,0,Financials,Diversified Financials,10.916899747262002,8.963699936839037,MATERIAL_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2020,19.148936170212767,11.518225519512471,11.72,21.14,4.0640214682767875,0,Financials,Diversified Financials,7.428936170212767,9.62177448048753,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2021,20.56098241696902,11.955006665002953,11.72,21.14,3.585291655037678,0,Financials,Diversified Financials,8.840982416969018,9.184993334997047,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2022,20.657440306109773,10.651554417006743,11.72,21.14,4.004745695331329,0,Financials,Diversified Financials,8.937440306109773,10.488445582993258,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2023,26.310685887904846,11.546669140842457,11.72,21.14,4.573986683043507,0,Financials,Diversified Financials,14.590685887904845,9.593330859157543,MATERIAL_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJFINSV,2024,22.824734723746797,10.56485788113695,11.72,21.14,4.66410537870472,0,Financials,Diversified Financials,11.104734723746796,10.57514211886305,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJHLDNG,2013,17.941034316094733,3.112614789753504,14.8,13.1,0.0,0,Financials,Holding Companies,3.141034316094732,9.987385210246496,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
